id,vintage_id,wine_name,producer,location,transaction_type,quantity,unit_cost,total_cost,reference_id,notes,created_at
3124,65,"Dom Pérignon 2005","Dom",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2024-04-27
3125,348,"Château Malartic‑Lagravière Blanc 2010","Château Malartic‑Lagravière Blanc 2010",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2024-04-27
5355,150,"Château Léoville Las Cases 2014","Château Léoville Las Cases 2014",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2024-04-27
5356,257,"Château Montrose 2019","Château Montrose 2019",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2024-04-27
5357,762,"Clos Mogador 2002","Clos",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2024-04-27
3126,836,"Wittmann Morstein GG 2005","Wittmann",Main Cellar B1,IN,12,,,intake-69,"Delivery from order #69",2024-04-28
3127,381,"Domaine Dujac Clos de la Roche 2005","Domaine",Main Cellar A2,OUT,1,,,consumption-2024-04-29,"Guest service - 3 guests",2024-04-29
3128,391,"Comte Liger‑Belair La Romanée 2010","Comte",Fridge 1,OUT,1,,,consumption-2024-04-29,"Guest service - 2 guests",2024-04-29
5358,295,"Château Haut-Brion 2019","Château Haut-Brion 2019",Fridge 2,OUT,2,,,consumption-2024-04-29,"Guest service - 7 guests",2024-04-29
5359,771,"La Rioja Alta 904 Gran Reserva 2015","La",Guest Pantry 1,OUT,2,,,consumption-2024-04-29,"Guest service - 8 guests",2024-04-29
3129,184,"Château Lynch‑Bages 2016","Château Lynch‑Bages 2016",Guest Pantry 1,OUT,2,,,consumption-2024-05-02,"Guest service - 4 guests",2024-05-02
5360,804,"Muga Prado Enea Gran Reserva 2002","Muga",Guest Pantry 2,OUT,1,,,consumption-2024-05-02,"Guest service - 4 guests",2024-05-02
3130,797,"CVNE Imperial Gran Reserva 2015","CVNE",Fridge 1,OUT,3,,,consumption-2024-05-03,"Guest service - 5 guests",2024-05-03
3131,246,"Château Giscours 2012","Château Giscours 2012",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2024-05-04
3132,708,"Pieropan Soave La Rocca 2009","Pieropan",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-04
3133,865,"Egon Müller Scharzhofberger Auslese 2016","Egon",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2024-05-04
5361,821,"Vega Sicilia Único 2002","Vega",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-04
5362,86,"Krug Vintage 1997","Krug",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-04
5363,630,"Vietti Barolo Ravera 2005","Vietti",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2024-05-04
5364,478,"DRC Echézeaux 2014","DRC",Main Cellar A2,OUT,2,,,consumption-2024-05-05,"Guest service - 3 guests",2024-05-05
3134,858,"Egon Müller Scharzhofberger Auslese 2002","Egon",Fridge 1,OUT,3,,,consumption-2024-05-06,"Guest service - 5 guests",2024-05-06
3135,490,"Armand Rousseau Chambertin 2009","Armand",Main Cellar B1,OUT,1,,,consumption-2024-05-06,"Guest service - 4 guests",2024-05-06
3136,351,"Pavillon Blanc du Château Margaux 2015","Pavillon",Fridge 2,IN,12,,,intake-70,"Delivery from order #70",2024-05-07
3137,328,"Château Haut‑Brion Blanc 2006","Château Haut‑Brion Blanc 2006",Main Cellar B3,IN,12,,,intake-70,"Delivery from order #70",2024-05-07
3138,351,"Pavillon Blanc du Château Margaux 2015","Pavillon",Fridge 2,IN,12,,,intake-71,"Delivery from order #71",2024-05-07
3139,328,"Château Haut‑Brion Blanc 2006","Château Haut‑Brion Blanc 2006",Main Cellar B3,IN,12,,,intake-71,"Delivery from order #71",2024-05-07
3140,857,"J. J. Prüm Wehlener Sonnenuhr Spätlese 2010","J. J.",Fridge 2,OUT,4,,,consumption-2024-05-08,"Guest service - 7 guests",2024-05-08
3141,977,"Royal Tokaji 6P Aszú 2008","Royal",Fridge 1,OUT,2,,,consumption-2024-05-08,"Guest service - 7 guests",2024-05-08
5365,771,"La Rioja Alta 904 Gran Reserva 2015","La",Guest Pantry 1,IN,12,,,intake-308,"Delivery from order #308",2024-05-08
5366,503,"Roulot Meursault 1er Cru 2015","Roulot",Guest Pantry 1,OUT,3,,,consumption-2024-05-09,"Guest service - 7 guests",2024-05-09
3142,895,"Kistler Chardonnay Les Noisetiers 2008","Kistler",Fridge 2,OUT,1,,,consumption-2024-05-10,"Guest service - 4 guests",2024-05-10
5367,771,"La Rioja Alta 904 Gran Reserva 2015","La",Guest Pantry 1,IN,12,,,intake-309,"Delivery from order #309",2024-05-10
5368,771,"La Rioja Alta 904 Gran Reserva 2015","La",Guest Pantry 1,IN,12,,,intake-310,"Delivery from order #310",2024-05-10
5369,483,"Armand Rousseau Chambertin 2016","Armand",Main Cellar A2,OUT,1,,,consumption-2024-05-10,"Guest service - 2 guests",2024-05-10
5370,305,"Château Rauzan‑Ségla 2013","Château Rauzan‑Ségla 2013",Wine Fridge Starboard,OUT,1,,,consumption-2024-05-10,"Guest service - 4 guests",2024-05-10
3143,902,"Shafer Hillside Select 2010","Shafer",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-11
3144,346,"Château Malartic‑Lagravière Blanc 2016","Château Malartic‑Lagravière Blanc 2016",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2024-05-11
5371,180,"Château Montrose 2005","Château Montrose 2005",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-11
5372,268,"Château Mouton Rothschild 2018","Château Mouton Rothschild 2018",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2024-05-11
5373,628,"Tua Rita Redigaffi 2010","Tua",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-11
5374,489,"Denis Mortet Chambertin 2002","Denis",Main Cellar B1,OUT,1,,,consumption-2024-05-12,"Guest service - 2 guests",2024-05-12
3145,347,"Château Haut‑Brion Blanc 2010","Château Haut‑Brion Blanc 2010",Guest Pantry 2,OUT,3,,,consumption-2024-05-13,"Guest service - 9 guests",2024-05-13
3146,27,"Pol Roger Sir Winston Churchill 2018","Pol",Main Cellar B1,OUT,5,,,consumption-2024-05-13,"Guest service - 9 guests",2024-05-13
5375,169,"Château Cos d'Estournel 2005","Château Cos d'Estournel 2005",Fridge 2,OUT,1,,,consumption-2024-05-13,"Guest service - 4 guests",2024-05-13
3147,586,"Tignanello 2016","Tignanello",Fridge 2,OUT,1,,,consumption-2024-05-15,"Guest service - 4 guests",2024-05-15
3148,435,"Comte Liger‑Belair La Romanée 2014","Comte",Guest Pantry 1,OUT,3,,,consumption-2024-05-15,"Guest service - 6 guests",2024-05-15
3149,64,"Louis Roederer Cristal 2012","Louis",Main Cellar A1,OUT,3,,,consumption-2024-05-16,"Guest service - 8 guests",2024-05-16
3150,169,"Château Cos d'Estournel 2005","Château Cos d'Estournel 2005",Fridge 2,OUT,2,,,consumption-2024-05-16,"Guest service - 4 guests",2024-05-16
5376,483,"Armand Rousseau Chambertin 2016","Armand",Main Cellar A2,IN,12,,,intake-311,"Delivery from order #311",2024-05-16
5377,124,"Château Rauzan‑Ségla 2009","Château Rauzan‑Ségla 2009",Main Cellar A1,OUT,5,,,consumption-2024-05-16,"Guest service - 10 guests",2024-05-16
3151,970,"Henriques & Henriques Malvasia 15 Year 2008","Henriques &",Fridge 2,OUT,2,,,consumption-2024-05-18,"Guest service - 6 guests",2024-05-18
3152,663,"Tua Rita Redigaffi 2015","Tua",Main Cellar B3,ADJUST,1,,,,"Weekly audit adjustment",2024-05-18
3153,83,"Pol Roger Sir Winston Churchill 2015","Pol",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-18
3154,656,"Masseto 2010","Masseto",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-18
5378,87,"Dom Pérignon 2016","Dom",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-18
5379,740,"Planeta Chardonnay 2008","Planeta",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2024-05-18
3155,435,"Comte Liger‑Belair La Romanée 2014","Comte",Guest Pantry 1,IN,12,,,intake-72,"Delivery from order #72",2024-05-23
3156,902,"Shafer Hillside Select 2010","Shafer",Main Cellar A1,IN,12,,,intake-72,"Delivery from order #72",2024-05-23
5380,124,"Château Rauzan‑Ségla 2009","Château Rauzan‑Ségla 2009",Main Cellar A1,IN,12,,,intake-312,"Delivery from order #312",2024-05-23
5381,209,"Château Haut-Brion 2018","Château Haut-Brion 2018",Wine Fridge Port,OUT,1,,,consumption-2024-05-24,"Guest service - 4 guests",2024-05-24
5382,840,"J. J. Prüm Wehlener Sonnenuhr Spätlese 2017","J. J.",Guest Pantry 1,OUT,1,,,consumption-2024-05-24,"Guest service - 4 guests",2024-05-24
3157,836,"Wittmann Morstein GG 2005","Wittmann",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-25
3158,299,"Château Margaux 2015","Château Margaux 2015",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-25
3159,254,"Château Pichon Comtesse 2002","Château Pichon Comtesse 2002",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-25
5383,124,"Château Rauzan‑Ségla 2009","Château Rauzan‑Ségla 2009",Main Cellar A1,IN,12,,,intake-313,"Delivery from order #313",2024-05-25
5384,948,"Bryant Family Cabernet 2008","Bryant",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2024-05-25
5385,28,"Dom Pérignon 2002","Dom",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2024-05-25
3160,322,"Château Haut‑Brion Blanc 2015","Château Haut‑Brion Blanc 2015",Main Cellar A2,OUT,3,,,consumption-2024-05-26,"Guest service - 10 guests",2024-05-26
3161,553,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2005","Domaine",Wine Fridge Port,OUT,5,,,consumption-2024-05-26,"Guest service - 9 guests",2024-05-26
5386,110,"Salon Le Mesnil Blanc de Blancs 2015","Salon Le",Guest Pantry 1,OUT,2,,,consumption-2024-05-26,"Guest service - 4 guests",2024-05-26
3162,48,"Krug Clos du Mesnil 2015","Krug",Fridge 1,OUT,3,,,consumption-2024-05-27,"Guest service - 12 guests",2024-05-27
3163,94,"Veuve Clicquot La Grande Dame 2002","Veuve",Guest Pantry 1,OUT,3,,,consumption-2024-05-27,"Guest service - 7 guests",2024-05-27
5387,91,"Krug Clos du Mesnil 2018","Krug",Guest Pantry 1,OUT,4,,,consumption-2024-05-27,"Guest service - 12 guests",2024-05-27
5388,858,"Egon Müller Scharzhofberger Auslese 2002","Egon",Fridge 1,OUT,5,,,consumption-2024-05-27,"Guest service - 10 guests",2024-05-27
3164,215,"Château Beychevelle 2018","Château Beychevelle 2018",Main Cellar A2,OUT,1,,,consumption-2024-05-30,"Guest service - 2 guests",2024-05-30
3165,7,"Salon Le Mesnil Blanc de Blancs 2016","Salon Le",Fridge 1,OUT,1,,,consumption-2024-05-30,"Guest service - 3 guests",2024-05-30
3166,987,"Disznókő 6P Aszú 2016","Disznókő 6P",Main Cellar B3,OUT,4,,,consumption-2024-05-31,"Guest service - 10 guests",2024-05-31
3167,186,"Château Rauzan‑Ségla 2010","Château Rauzan‑Ségla 2010",Fridge 1,OUT,2,,,consumption-2024-05-31,"Guest service - 6 guests",2024-05-31
3168,1,"Louis Roederer Cristal 2014","Louis",Main Cellar A1,OUT,1,,,consumption-2024-06-01,"Guest service - 2 guests",2024-06-01
3169,344,"Château Malartic‑Lagravière Blanc 2008","Château Malartic‑Lagravière Blanc 2008",Main Cellar A2,OUT,2,,,consumption-2024-06-01,"Guest service - 3 guests",2024-06-01
3170,398,"Faiveley Mazis‑Chambertin 2002","Faiveley",Main Cellar A1,ADJUST,1,,,,"Weekly audit adjustment",2024-06-01
3171,658,"Casanova di Neri Tenuta Nuova 2005","Casanova di",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2024-06-01
5389,656,"Masseto 2010","Masseto",Guest Pantry 1,OUT,1,,,consumption-2024-06-01,"Guest service - 4 guests",2024-06-01
5390,285,"Château Lafite Rothschild 2009","Château Lafite Rothschild 2009",Main Cellar A2,OUT,1,,,consumption-2024-06-01,"Guest service - 2 guests",2024-06-01
5391,945,"Colgin IX Estate Red 2019","Colgin IX",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2024-06-01
5392,30,"Veuve Clicquot La Grande Dame 2019","Veuve",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2024-06-01
3172,558,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2000","Domaine",Fridge 1,OUT,6,,,consumption-2024-06-02,"Guest service - 12 guests",2024-06-02
5393,560,"Raveneau Chablis Grand Cru Blanchot 2018","Raveneau",Main Cellar B3,OUT,3,,,consumption-2024-06-02,"Guest service - 6 guests",2024-06-02
5394,176,"Château Pichon Baron 2010","Château Pichon Baron 2010",Fridge 2,OUT,3,,,consumption-2024-06-02,"Guest service - 5 guests",2024-06-02
3173,554,"Raveneau Chablis Grand Cru Blanchot 2016","Raveneau",Fridge 2,OUT,3,,,consumption-2024-06-03,"Guest service - 5 guests",2024-06-03
3174,408,"Domaine Dujac Clos de la Roche 2021","Domaine",Main Cellar B3,OUT,2,,,consumption-2024-06-03,"Guest service - 6 guests",2024-06-03
5395,724,"Planeta Chardonnay 2002","Planeta",Fridge 2,OUT,3,,,consumption-2024-06-03,"Guest service - 10 guests",2024-06-03
5396,115,"Louis Roederer Cristal 2019","Louis",Wine Fridge Starboard,OUT,2,,,consumption-2024-06-04,"Guest service - 7 guests",2024-06-04
3175,48,"Krug Clos du Mesnil 2015","Krug",Fridge 1,IN,12,,,intake-73,"Delivery from order #73",2024-06-05
3176,322,"Château Haut‑Brion Blanc 2015","Château Haut‑Brion Blanc 2015",Main Cellar A2,IN,12,,,intake-73,"Delivery from order #73",2024-06-05
3177,730,"Gaja Gaia & Rey Chardonnay 2010","Gaja",Main Cellar A1,OUT,4,,,consumption-2024-06-05,"Guest service - 7 guests",2024-06-05
3178,110,"Salon Le Mesnil Blanc de Blancs 2015","Salon Le",Guest Pantry 1,OUT,5,,,consumption-2024-06-05,"Guest service - 9 guests",2024-06-05
5397,569,"Raveneau Chablis Grand Cru Blanchot 2019","Raveneau",Wine Fridge Port,OUT,2,,,consumption-2024-06-05,"Guest service - 6 guests",2024-06-05
3179,578,"Raveneau Chablis Grand Cru Blanchot 2008","Raveneau",Main Cellar B1,OUT,1,,,consumption-2024-06-06,"Guest service - 2 guests",2024-06-06
5398,143,"Château Léoville Las Cases 2009","Château Léoville Las Cases 2009",Fridge 1,OUT,2,,,consumption-2024-06-06,"Guest service - 6 guests",2024-06-06
3180,747,"Vega Sicilia Único 2016","Vega",Fridge 1,OUT,2,,,consumption-2024-06-07,"Guest service - 4 guests",2024-06-07
3181,666,"Ornellaia 2012","Ornellaia",Fridge 2,OUT,1,,,consumption-2024-06-07,"Guest service - 3 guests",2024-06-07
3182,231,"Château Lynch‑Bages 2009","Château Lynch‑Bages 2009",Fridge 2,OUT,1,,,consumption-2024-06-08,"Guest service - 2 guests",2024-06-08
3183,604,"Tua Rita Redigaffi 2019","Tua",Fridge 2,OUT,2,,,consumption-2024-06-08,"Guest service - 4 guests",2024-06-08
3184,334,"Pavillon Blanc du Château Margaux 2010","Pavillon",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2024-06-08
3185,39,"Pol Roger Sir Winston Churchill 2022","Pol",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2024-06-08
3186,52,"Bollinger La Grande Année 2016","Bollinger La",Main Cellar B3,ADJUST,1,,,,"Weekly audit adjustment",2024-06-08
5399,864,"Dr. Loosen Ürziger Würzgarten GG 2014","Dr.",Main Cellar B3,OUT,4,,,consumption-2024-06-08,"Guest service - 8 guests",2024-06-08
5400,492,"DRC Echézeaux 2008","DRC",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2024-06-08
5401,606,"Sassicaia 2016","Sassicaia",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2024-06-08
5402,858,"Egon Müller Scharzhofberger Auslese 2002","Egon",Fridge 1,IN,12,,,intake-314,"Delivery from order #314",2024-06-09
5403,77,"Krug Clos du Mesnil 2017","Krug",Guest Pantry 2,OUT,3,,,consumption-2024-06-09,"Guest service - 6 guests",2024-06-09
5404,536,"Dauvissat Chablis Grand Cru Les Preuses 2018","Dauvissat",Fridge 2,OUT,3,,,consumption-2024-06-09,"Guest service - 9 guests",2024-06-09
3187,276,"Château Calon‑Ségur 2009","Château Calon‑Ségur 2009",Fridge 1,OUT,2,,,consumption-2024-06-10,"Guest service - 4 guests",2024-06-10
5405,136,"Château Talbot 2016","Château Talbot 2016",Main Cellar A2,OUT,2,,,consumption-2024-06-10,"Guest service - 3 guests",2024-06-10
5406,585,"Gaja Barbaresco 2002","Gaja",Fridge 1,OUT,1,,,consumption-2024-06-10,"Guest service - 3 guests",2024-06-10
5407,108,"Bollinger La Grande Année 2018","Bollinger La",Main Cellar A2,OUT,6,,,consumption-2024-06-11,"Guest service - 12 guests",2024-06-11
5408,930,"Dominus 2010","Dominus",Fridge 1,OUT,3,,,consumption-2024-06-11,"Guest service - 7 guests",2024-06-11
3188,108,"Bollinger La Grande Année 2018","Bollinger La",Main Cellar A2,OUT,6,,,consumption-2024-06-12,"Guest service - 11 guests",2024-06-12
3189,956,"Bryant Family Cabernet 2012","Bryant",Guest Pantry 2,OUT,4,,,consumption-2024-06-12,"Guest service - 7 guests",2024-06-12
5409,356,"Château Pape Clément Blanc 2005","Château Pape Clément Blanc 2005",Wine Fridge Port,OUT,5,,,consumption-2024-06-12,"Guest service - 9 guests",2024-06-12
5410,769,"Muga Prado Enea Gran Reserva 2015","Muga",Main Cellar A2,OUT,3,,,consumption-2024-06-12,"Guest service - 6 guests",2024-06-12
3190,344,"Château Malartic‑Lagravière Blanc 2008","Château Malartic‑Lagravière Blanc 2008",Main Cellar A2,IN,12,,,intake-74,"Delivery from order #74",2024-06-13
3191,558,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2000","Domaine",Fridge 1,IN,12,,,intake-74,"Delivery from order #74",2024-06-13
3192,747,"Vega Sicilia Único 2016","Vega",Fridge 1,IN,12,,,intake-75,"Delivery from order #75",2024-06-13
3193,344,"Château Malartic‑Lagravière Blanc 2008","Château Malartic‑Lagravière Blanc 2008",Main Cellar A2,IN,12,,,intake-75,"Delivery from order #75",2024-06-13
3194,558,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2000","Domaine",Fridge 1,IN,12,,,intake-75,"Delivery from order #75",2024-06-13
3195,578,"Raveneau Chablis Grand Cru Blanchot 2008","Raveneau",Main Cellar B1,IN,12,,,intake-75,"Delivery from order #75",2024-06-13
3196,168,"Château Calon‑Ségur 2005","Château Calon‑Ségur 2005",Guest Pantry 1,OUT,1,,,consumption-2024-06-13,"Guest service - 2 guests",2024-06-13
3197,784,"Vega Sicilia Único 2005","Vega",Fridge 2,OUT,1,,,consumption-2024-06-13,"Guest service - 2 guests",2024-06-13
5411,115,"Louis Roederer Cristal 2019","Louis",Wine Fridge Starboard,IN,12,,,intake-316,"Delivery from order #316",2024-06-14
5412,724,"Planeta Chardonnay 2002","Planeta",Fridge 2,IN,12,,,intake-316,"Delivery from order #316",2024-06-14
5413,143,"Château Léoville Las Cases 2009","Château Léoville Las Cases 2009",Fridge 1,IN,12,,,intake-316,"Delivery from order #316",2024-06-14
5414,492,"DRC Echézeaux 2008","DRC",Guest Pantry 2,IN,12,,,intake-316,"Delivery from order #316",2024-06-14
5415,87,"Dom Pérignon 2016","Dom",Main Cellar B1,OUT,3,,,consumption-2024-06-14,"Guest service - 5 guests",2024-06-14
3198,41,"Krug Grande Cuvée 2016","Krug",Main Cellar A1,OUT,3,,,consumption-2024-06-15,"Guest service - 6 guests",2024-06-15
3199,11,"Veuve Clicquot La Grande Dame 2018","Veuve",Fridge 1,OUT,6,,,consumption-2024-06-15,"Guest service - 12 guests",2024-06-15
3200,434,"Joseph Drouhin Clos des Mouches 2007","Joseph",Wine Fridge Port,ADJUST,1,,,,"Weekly audit adjustment",2024-06-15
3201,311,"Château Montrose 2018","Château Montrose 2018",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2024-06-15
3202,636,"Sassicaia 2002","Sassicaia",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2024-06-15
5416,858,"Egon Müller Scharzhofberger Auslese 2002","Egon",Fridge 1,IN,12,,,intake-315,"Delivery from order #315",2024-06-15
5417,115,"Louis Roederer Cristal 2019","Louis",Wine Fridge Starboard,IN,12,,,intake-315,"Delivery from order #315",2024-06-15
5418,724,"Planeta Chardonnay 2002","Planeta",Fridge 2,IN,12,,,intake-315,"Delivery from order #315",2024-06-15
5419,143,"Château Léoville Las Cases 2009","Château Léoville Las Cases 2009",Fridge 1,IN,12,,,intake-315,"Delivery from order #315",2024-06-15
5420,384,"DRC Echézeaux 2015","DRC",Fridge 1,OUT,3,,,consumption-2024-06-15,"Guest service - 5 guests",2024-06-15
5421,563,"Roulot Meursault 1er Cru 2019","Roulot",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2024-06-15
5422,841,"Egon Müller Scharzhofberger Auslese 2019","Egon",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2024-06-15
3203,457,"Georges Roumier Bonnes‑Mares 2019","Georges",Main Cellar B3,OUT,1,,,consumption-2024-06-16,"Guest service - 2 guests",2024-06-16
5423,553,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2005","Domaine",Wine Fridge Port,OUT,2,,,consumption-2024-06-16,"Guest service - 3 guests",2024-06-16
5424,555,"Bonneau du Martray Corton‑Charlemagne 2018","Bonneau du",Main Cellar A1,OUT,2,,,consumption-2024-06-16,"Guest service - 3 guests",2024-06-16
3204,821,"Vega Sicilia Único 2002","Vega",Main Cellar B1,OUT,4,,,consumption-2024-06-17,"Guest service - 7 guests",2024-06-17
5425,22,"Salon Le Mesnil Blanc de Blancs 2010","Salon Le",Main Cellar B1,OUT,2,,,consumption-2024-06-17,"Guest service - 5 guests",2024-06-17
3205,747,"Vega Sicilia Único 2016","Vega",Fridge 1,IN,12,,,intake-76,"Delivery from order #76",2024-06-18
3206,344,"Château Malartic‑Lagravière Blanc 2008","Château Malartic‑Lagravière Blanc 2008",Main Cellar A2,IN,12,,,intake-76,"Delivery from order #76",2024-06-18
3207,558,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2000","Domaine",Fridge 1,IN,12,,,intake-76,"Delivery from order #76",2024-06-18
