id,vintage_id,wine_id,wine_type,quantity,location,event_type,metadata,created_at
4411,978,978,Dessert,4,Fridge 2,consume,"{"guest_count":10}",2024-07-28
2808,78,78,Sparkling,3,Fridge 1,consume,"{"guest_count":10}",2024-07-29
2809,449,449,Red,6,Fridge 2,consume,"{"guest_count":12}",2024-07-29
4412,358,358,White,4,Fridge 2,consume,"{"guest_count":7}",2024-07-29
4413,42,42,Sparkling,4,Guest Pantry 1,consume,"{"guest_count":11}",2024-07-29
2810,348,null,White,12,Guest Pantry 1,receive,"{"order_id":83}",2024-07-30
2811,127,null,Red,12,Fridge 2,receive,"{"order_id":83}",2024-07-30
2812,582,null,Red,12,Guest Pantry 1,receive,"{"order_id":83}",2024-07-30
2813,127,null,Red,12,Fridge 2,receive,"{"order_id":84}",2024-07-30
2814,515,515,White,2,Fridge 1,consume,"{"guest_count":6}",2024-07-30
2815,636,636,Red,4,Guest Pantry 2,consume,"{"guest_count":7}",2024-07-31
4414,505,505,White,1,Fridge 2,consume,"{"guest_count":2}",2024-07-31
4415,342,342,White,2,Main Cellar A1,consume,"{"guest_count":4}",2024-07-31
2816,494,494,Red,2,Fridge 1,consume,"{"guest_count":4}",2024-08-01
2817,489,489,Red,1,Main Cellar B1,consume,"{"guest_count":4}",2024-08-01
4416,784,null,Red,12,Fridge 2,receive,"{"order_id":325}",2024-08-01
4417,859,null,White,12,Fridge 2,receive,"{"order_id":325}",2024-08-01
4418,478,null,Red,12,Main Cellar A2,receive,"{"order_id":325}",2024-08-01
2818,678,678,Red,4,Main Cellar A1,consume,"{"guest_count":7}",2024-08-02
4419,839,839,White,5,Main Cellar B1,consume,"{"guest_count":9}",2024-08-02
2819,62,62,Sparkling,3,Main Cellar A1,consume,"{"guest_count":5}",2024-08-03
2820,667,667,Red,2,Guest Pantry 2,consume,"{"guest_count":4}",2024-08-03
2821,582,582,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2024-08-04
2822,584,584,Red,6,Fridge 1,consume,"{"guest_count":11}",2024-08-06
2823,116,116,Sparkling,4,Guest Pantry 1,consume,"{"guest_count":11}",2024-08-06
4420,63,63,Sparkling,6,Main Cellar A2,consume,"{"guest_count":12}",2024-08-06
4421,899,899,Red,4,Main Cellar B3,consume,"{"guest_count":7}",2024-08-06
4422,225,225,Red,2,Guest Pantry 2,consume,"{"guest_count":6}",2024-08-07
2824,456,456,Red,2,Main Cellar B1,consume,"{"guest_count":5}",2024-08-08
2825,500,500,Red,3,Fridge 1,consume,"{"guest_count":7}",2024-08-09
4423,640,640,Red,5,Wine Fridge Starboard,consume,"{"guest_count":9}",2024-08-09
2826,656,656,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2024-08-10
4424,436,null,Red,12,Fridge 1,receive,"{"order_id":326}",2024-08-10
4425,358,null,White,12,Fridge 2,receive,"{"order_id":326}",2024-08-10
4426,740,null,White,12,Fridge 2,receive,"{"order_id":326}",2024-08-10
4427,436,null,Red,12,Fridge 1,receive,"{"order_id":327}",2024-08-10
4428,358,null,White,12,Fridge 2,receive,"{"order_id":327}",2024-08-10
4429,740,null,White,12,Fridge 2,receive,"{"order_id":327}",2024-08-10
2827,760,760,Red,3,Main Cellar A2,consume,"{"guest_count":6}",2024-08-11
2828,550,550,White,3,Wine Fridge Port,consume,"{"guest_count":7}",2024-08-11
4430,746,746,Red,3,Fridge 1,consume,"{"guest_count":7}",2024-08-11
4431,678,678,Red,3,Main Cellar A1,consume,"{"guest_count":8}",2024-08-11
2829,298,298,Red,2,Main Cellar A2,consume,"{"guest_count":6}",2024-08-12
4432,787,787,Red,4,Fridge 2,consume,"{"guest_count":7}",2024-08-12
2830,472,472,Red,3,Fridge 2,consume,"{"guest_count":5}",2024-08-13
4433,314,314,Red,1,Main Cellar B3,consume,"{"guest_count":4}",2024-08-15
4434,584,584,Red,2,Fridge 1,consume,"{"guest_count":4}",2024-08-15
2831,584,null,Red,12,Fridge 1,receive,"{"order_id":85}",2024-08-16
2832,667,null,Red,12,Guest Pantry 2,receive,"{"order_id":85}",2024-08-16
2833,749,749,Red,2,Fridge 2,consume,"{"guest_count":4}",2024-08-16
4435,365,365,White,3,Fridge 1,consume,"{"guest_count":9}",2024-08-16
4436,863,863,White,4,Fridge 2,consume,"{"guest_count":10}",2024-08-16
2834,584,null,Red,12,Fridge 1,receive,"{"order_id":86}",2024-08-17
2835,500,null,Red,12,Fridge 1,receive,"{"order_id":86}",2024-08-17
2836,667,null,Red,12,Guest Pantry 2,receive,"{"order_id":86}",2024-08-17
2837,584,null,Red,12,Fridge 1,receive,"{"order_id":87}",2024-08-17
2838,500,null,Red,12,Fridge 1,receive,"{"order_id":87}",2024-08-17
2839,667,null,Red,12,Guest Pantry 2,receive,"{"order_id":87}",2024-08-17
2840,100,100,Sparkling,1,Guest Pantry 1,consume,"{"guest_count":2}",2024-08-17
4437,225,null,Red,12,Guest Pantry 2,receive,"{"order_id":328}",2024-08-17
4438,63,null,Sparkling,12,Main Cellar A2,receive,"{"order_id":328}",2024-08-17
4439,820,820,Red,3,Main Cellar A2,consume,"{"guest_count":9}",2024-08-17
4440,51,51,Sparkling,2,Fridge 2,consume,"{"guest_count":4}",2024-08-18
4441,607,607,Red,3,Main Cellar B3,consume,"{"guest_count":5}",2024-08-18
4442,450,450,Red,2,Main Cellar B1,consume,"{"guest_count":7}",2024-08-19
4443,315,315,Red,2,Main Cellar A1,consume,"{"guest_count":7}",2024-08-19
2841,29,29,Sparkling,2,Main Cellar A1,consume,"{"guest_count":6}",2024-08-20
2842,395,395,Red,3,Guest Pantry 1,consume,"{"guest_count":10}",2024-08-21
2843,558,558,White,3,Fridge 1,consume,"{"guest_count":12}",2024-08-21
4444,160,160,Red,3,Main Cellar B3,consume,"{"guest_count":5}",2024-08-22
4445,678,678,Red,2,Main Cellar A1,consume,"{"guest_count":5}",2024-08-22
4446,11,11,Sparkling,2,Fridge 1,consume,"{"guest_count":4}",2024-08-23
4447,666,666,Red,1,Fridge 2,consume,"{"guest_count":2}",2024-08-23
2844,873,873,White,2,Main Cellar B1,consume,"{"guest_count":7}",2024-08-24
4448,53,53,Sparkling,4,Fridge 1,consume,"{"guest_count":12}",2024-08-24
4449,322,322,White,4,Main Cellar A2,consume,"{"guest_count":10}",2024-08-24
2845,459,459,Red,3,Wine Fridge Port,consume,"{"guest_count":6}",2024-08-25
2846,794,794,Red,4,Fridge 2,consume,"{"guest_count":7}",2024-08-25
4450,607,null,Red,12,Main Cellar B3,receive,"{"order_id":330}",2024-08-25
4451,678,null,Red,12,Main Cellar A1,receive,"{"order_id":330}",2024-08-25
4452,26,26,Sparkling,3,Fridge 1,consume,"{"guest_count":7}",2024-08-25
4453,863,863,White,2,Fridge 2,consume,"{"guest_count":8}",2024-08-25
2847,9,9,Sparkling,2,Main Cellar A1,consume,"{"guest_count":6}",2024-08-26
2848,824,824,White,2,Fridge 2,consume,"{"guest_count":8}",2024-08-26
4454,678,null,Red,12,Main Cellar A1,receive,"{"order_id":329}",2024-08-26
4455,338,338,White,1,Guest Pantry 2,consume,"{"guest_count":3}",2024-08-26
2849,58,58,Sparkling,3,Guest Pantry 1,consume,"{"guest_count":8}",2024-08-28
4456,256,256,Red,1,Guest Pantry 1,consume,"{"guest_count":3}",2024-08-28
2850,363,363,White,1,Fridge 2,consume,"{"guest_count":4}",2024-08-29
2851,409,409,Red,3,Fridge 1,consume,"{"guest_count":7}",2024-08-29
4457,678,null,Red,12,Main Cellar A1,receive,"{"order_id":331}",2024-08-29
4458,607,null,Red,12,Main Cellar B3,receive,"{"order_id":331}",2024-08-29
4459,160,null,Red,12,Main Cellar B3,receive,"{"order_id":331}",2024-08-29
4460,464,464,Red,1,Fridge 1,consume,"{"guest_count":3}",2024-08-29
4461,31,31,Sparkling,1,Fridge 1,consume,"{"guest_count":4}",2024-08-29
2852,606,606,Red,2,Wine Fridge Port,consume,"{"guest_count":6}",2024-08-30
2853,528,528,White,4,Fridge 1,consume,"{"guest_count":7}",2024-08-30
4462,420,420,Red,3,Wine Fridge Port,consume,"{"guest_count":8}",2024-08-30
4463,160,null,Red,12,Main Cellar B3,receive,"{"order_id":332}",2024-08-31
4464,322,null,White,12,Main Cellar A2,receive,"{"order_id":332}",2024-08-31
2854,365,365,White,2,Fridge 1,consume,"{"guest_count":4}",2024-09-01
2855,706,706,White,3,Fridge 1,consume,"{"guest_count":8}",2024-09-01
4465,322,null,White,12,Main Cellar A2,receive,"{"order_id":333}",2024-09-02
4466,565,565,White,2,Main Cellar A2,consume,"{"guest_count":6}",2024-09-02
2856,195,195,Red,1,Main Cellar A2,consume,"{"guest_count":3}",2024-09-03
2857,890,890,Red,1,Wine Fridge Port,consume,"{"guest_count":2}",2024-09-03
2858,735,735,White,3,Fridge 2,consume,"{"guest_count":8}",2024-09-04
2859,852,852,White,2,Guest Pantry 2,consume,"{"guest_count":6}",2024-09-04
2860,606,null,Red,12,Wine Fridge Port,receive,"{"order_id":89}",2024-09-05
2861,331,331,White,1,Main Cellar B3,consume,"{"guest_count":4}",2024-09-05
4467,325,325,White,5,Fridge 1,consume,"{"guest_count":10}",2024-09-05
4468,552,552,White,3,Guest Pantry 2,consume,"{"guest_count":9}",2024-09-05
2862,647,647,Red,1,Main Cellar B1,consume,"{"guest_count":2}",2024-09-06
2863,890,890,Red,2,Wine Fridge Port,consume,"{"guest_count":3}",2024-09-06
2864,606,null,Red,12,Wine Fridge Port,receive,"{"order_id":88}",2024-09-07
2865,690,690,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2024-09-08
2866,518,518,White,2,Fridge 1,consume,"{"guest_count":5}",2024-09-09
2867,664,664,Red,2,Wine Fridge Port,consume,"{"guest_count":5}",2024-09-09
2868,66,66,Sparkling,2,Wine Fridge Port,consume,"{"guest_count":6}",2024-09-11
2869,704,704,White,3,Fridge 1,consume,"{"guest_count":12}",2024-09-11
2870,382,382,Red,4,Guest Pantry 1,consume,"{"guest_count":8}",2024-09-14
4469,316,316,Red,2,Guest Pantry 2,consume,"{"guest_count":3}",2024-09-14
2871,270,270,Red,3,Fridge 2,consume,"{"guest_count":8}",2024-09-16
2872,856,856,White,4,Main Cellar B1,consume,"{"guest_count":7}",2024-09-16
2873,243,243,Red,1,Fridge 2,consume,"{"guest_count":4}",2024-09-17
4470,978,978,Dessert,5,Fridge 2,consume,"{"guest_count":9}",2024-09-17
4471,420,420,Red,3,Wine Fridge Port,consume,"{"guest_count":6}",2024-09-17
2874,518,null,White,12,Fridge 1,receive,"{"order_id":90}",2024-09-19
2875,160,160,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2024-09-19
2876,518,null,White,12,Fridge 1,receive,"{"order_id":91}",2024-09-21
2877,160,160,Red,4,Main Cellar B3,consume,"{"guest_count":7}",2024-09-21
4472,327,327,White,2,Wine Fridge Port,consume,"{"guest_count":4}",2024-09-21
4473,695,695,Red,2,Main Cellar B3,consume,"{"guest_count":6}",2024-09-21
2878,576,576,White,1,Main Cellar A2,consume,"{"guest_count":3}",2024-09-22
2879,382,382,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2024-09-23
2880,26,26,Sparkling,4,Fridge 1,consume,"{"guest_count":10}",2024-09-25
2881,405,405,Red,6,Main Cellar A2,consume,"{"guest_count":12}",2024-09-25
4474,166,166,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2024-09-26
4475,753,753,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2024-09-26
2882,132,132,Red,4,Fridge 1,consume,"{"guest_count":8}",2024-09-29
2883,275,275,Red,3,Main Cellar B1,consume,"{"guest_count":7}",2024-09-29
2884,382,null,Red,12,Guest Pantry 1,receive,"{"order_id":92}",2024-09-30
2885,681,681,Red,3,Fridge 2,consume,"{"guest_count":7}",2024-09-30
2886,822,822,Red,3,Fridge 1,consume,"{"guest_count":11}",2024-09-30
2887,393,393,Red,1,Main Cellar B1,consume,"{"guest_count":2}",2024-10-02
2888,869,869,White,1,Fridge 2,consume,"{"guest_count":3}",2024-10-02
4476,477,477,Red,3,Fridge 1,consume,"{"guest_count":11}",2024-10-02
4477,507,507,White,4,Guest Pantry 1,consume,"{"guest_count":12}",2024-10-02
2889,405,null,Red,12,Main Cellar A2,receive,"{"order_id":93}",2024-10-03
2890,382,null,Red,12,Guest Pantry 1,receive,"{"order_id":93}",2024-10-03
4478,195,195,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2024-10-04
4479,9,9,Sparkling,4,Main Cellar A1,consume,"{"guest_count":10}",2024-10-05
2891,388,388,Red,2,Main Cellar B1,consume,"{"guest_count":8}",2024-10-06
2892,236,236,Red,2,Guest Pantry 1,consume,"{"guest_count":8}",2024-10-06
4480,215,215,Red,2,Main Cellar A2,consume,"{"guest_count":3}",2024-10-06
4481,931,931,Red,2,Fridge 2,consume,"{"guest_count":4}",2024-10-06
2893,431,431,Red,2,Fridge 1,consume,"{"guest_count":6}",2024-10-08
2894,522,522,White,3,Guest Pantry 2,consume,"{"guest_count":8}",2024-10-08
4482,361,361,White,5,Guest Pantry 2,consume,"{"guest_count":9}",2024-10-09
4483,378,378,Red,3,Wine Fridge Port,consume,"{"guest_count":11}",2024-10-09
2895,476,476,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2024-10-10
2896,1,1,Sparkling,1,Main Cellar A1,consume,"{"guest_count":2}",2024-10-10
4484,195,195,Red,1,Main Cellar A2,consume,"{"guest_count":4}",2024-10-10
2897,345,345,White,2,Wine Fridge Port,consume,"{"guest_count":3}",2024-10-11
2898,191,191,Red,1,Fridge 2,consume,"{"guest_count":2}",2024-10-11
4485,889,889,Red,2,Main Cellar A2,consume,"{"guest_count":8}",2024-10-11
4486,919,919,Red,4,Fridge 1,consume,"{"guest_count":10}",2024-10-11
2899,158,158,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2024-10-12
2900,735,735,White,2,Fridge 2,consume,"{"guest_count":5}",2024-10-12
4487,503,503,White,2,Guest Pantry 1,consume,"{"guest_count":8}",2024-10-12
4488,244,244,Red,2,Fridge 1,consume,"{"guest_count":6}",2024-10-12
4489,961,961,Red,3,Main Cellar A2,consume,"{"guest_count":8}",2024-10-13
2901,345,null,White,12,Wine Fridge Port,receive,"{"order_id":94}",2024-10-15
4490,868,868,White,3,Main Cellar A1,consume,"{"guest_count":11}",2024-10-15
4491,523,523,White,3,Main Cellar B1,consume,"{"guest_count":12}",2024-10-15
4492,68,68,Sparkling,1,Fridge 2,consume,"{"guest_count":4}",2024-10-16
4493,557,557,White,2,Fridge 2,consume,"{"guest_count":3}",2024-10-16
2902,819,819,Red,2,Guest Pantry 2,consume,"{"guest_count":4}",2024-10-17
2903,522,522,White,2,Guest Pantry 2,consume,"{"guest_count":3}",2024-10-18
4494,195,null,Red,12,Main Cellar A2,receive,"{"order_id":335}",2024-10-18
4495,244,null,Red,12,Fridge 1,receive,"{"order_id":335}",2024-10-18
4496,931,null,Red,12,Fridge 2,receive,"{"order_id":335}",2024-10-18
4497,871,871,White,2,Fridge 2,consume,"{"guest_count":6}",2024-10-18
2904,328,328,White,1,Main Cellar B3,consume,"{"guest_count":3}",2024-10-19
2905,371,371,White,1,Fridge 1,consume,"{"guest_count":2}",2024-10-19
4498,195,null,Red,12,Main Cellar A2,receive,"{"order_id":334}",2024-10-19
4499,931,null,Red,12,Fridge 2,receive,"{"order_id":334}",2024-10-19
4500,74,74,Sparkling,2,Fridge 1,consume,"{"guest_count":4}",2024-10-19
2906,819,819,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2024-10-20
2907,542,542,White,1,Wine Fridge Starboard,consume,"{"guest_count":2}",2024-10-20
4501,551,551,White,2,Fridge 2,consume,"{"guest_count":5}",2024-10-20
4502,505,505,White,3,Fridge 2,consume,"{"guest_count":5}",2024-10-20
2908,345,null,White,12,Wine Fridge Port,receive,"{"order_id":95}",2024-10-21
2909,735,null,White,12,Fridge 2,receive,"{"order_id":95}",2024-10-21
2910,237,237,Red,2,Guest Pantry 2,consume,"{"guest_count":6}",2024-10-21
2911,155,155,Red,3,Main Cellar B3,consume,"{"guest_count":6}",2024-10-21
4503,524,524,White,2,Fridge 2,consume,"{"guest_count":5}",2024-10-23
2912,735,null,White,12,Fridge 2,receive,"{"order_id":96}",2024-10-24
2913,526,526,White,4,Main Cellar B1,consume,"{"guest_count":11}",2024-10-24
2914,223,223,Red,3,Guest Pantry 2,consume,"{"guest_count":8}",2024-10-25
4504,619,619,Red,3,Guest Pantry 2,consume,"{"guest_count":5}",2024-10-25
2915,790,790,Red,3,Fridge 1,consume,"{"guest_count":7}",2024-10-26
2916,647,647,Red,2,Main Cellar B1,consume,"{"guest_count":7}",2024-10-26
4505,476,476,Red,2,Main Cellar A1,consume,"{"guest_count":4}",2024-10-26
4506,137,137,Red,2,Guest Pantry 2,consume,"{"guest_count":4}",2024-10-29
4507,132,132,Red,1,Fridge 1,consume,"{"guest_count":2}",2024-10-29
4508,428,428,Red,3,Fridge 1,consume,"{"guest_count":5}",2024-10-30
4509,910,910,Red,4,Fridge 1,consume,"{"guest_count":7}",2024-10-30
2917,155,null,Red,12,Main Cellar B3,receive,"{"order_id":97}",2024-10-31
2918,223,null,Red,12,Guest Pantry 2,receive,"{"order_id":97}",2024-10-31
2919,230,230,Red,4,Fridge 2,consume,"{"guest_count":8}",2024-10-31
4510,462,462,Red,5,Guest Pantry 2,consume,"{"guest_count":9}",2024-10-31
4511,860,860,White,4,Fridge 1,consume,"{"guest_count":7}",2024-10-31
4512,47,47,Sparkling,2,Main Cellar A2,consume,"{"guest_count":3}",2024-11-01
4513,714,null,White,12,Guest Pantry 2,receive,"{"order_id":336}",2024-11-02
4514,472,472,Red,1,Fridge 2,consume,"{"guest_count":3}",2024-11-04
4515,910,null,Red,12,Fridge 1,receive,"{"order_id":337}",2024-11-05
4516,428,null,Red,12,Fridge 1,receive,"{"order_id":337}",2024-11-05
4517,714,null,White,12,Guest Pantry 2,receive,"{"order_id":337}",2024-11-05
4518,860,null,White,12,Fridge 1,receive,"{"order_id":338}",2024-11-06
4519,910,null,Red,12,Fridge 1,receive,"{"order_id":338}",2024-11-06
4520,462,null,Red,12,Guest Pantry 2,receive,"{"order_id":338}",2024-11-06
4521,428,null,Red,12,Fridge 1,receive,"{"order_id":338}",2024-11-06
4522,162,162,Red,2,Fridge 2,consume,"{"guest_count":3}",2024-11-08
4523,683,683,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2024-11-08
4524,944,944,Red,1,Main Cellar A2,consume,"{"guest_count":3}",2024-11-12
4525,368,368,White,2,Main Cellar B3,consume,"{"guest_count":4}",2024-11-12
2920,931,931,Red,2,Fridge 2,consume,"{"guest_count":4}",2024-11-13
4526,860,null,White,12,Fridge 1,receive,"{"order_id":339}",2024-11-15
4527,462,null,Red,12,Guest Pantry 2,receive,"{"order_id":339}",2024-11-15
4528,836,836,White,2,Main Cellar B1,consume,"{"guest_count":3}",2024-11-16
2921,315,315,Red,1,Main Cellar A1,consume,"{"guest_count":4}",2024-11-17
2922,126,126,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2024-11-17
2923,782,782,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2024-11-18
4529,944,null,Red,12,Main Cellar A2,receive,"{"order_id":340}",2024-11-22
4530,944,null,Red,12,Main Cellar A2,receive,"{"order_id":341}",2024-11-22
2924,696,696,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2024-11-23
2925,767,767,Red,2,Wine Fridge Port,consume,"{"guest_count":4}",2024-11-23
4531,209,209,Red,1,Wine Fridge Port,consume,"{"guest_count":3}",2024-11-24
4532,448,448,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2024-11-24
2926,349,349,White,1,Guest Pantry 2,consume,"{"guest_count":4}",2024-11-28
4533,129,129,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2024-11-28
4534,199,199,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2024-11-28
4535,42,42,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":4}",2024-11-29
4536,455,455,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2024-11-29
2927,512,512,White,1,Main Cellar A2,consume,"{"guest_count":3}",2024-12-05
4537,209,null,Red,12,Wine Fridge Port,receive,"{"order_id":342}",2024-12-05
4538,209,null,Red,12,Wine Fridge Port,receive,"{"order_id":343}",2024-12-10
4539,129,null,Red,12,Main Cellar A1,receive,"{"order_id":343}",2024-12-10
4540,129,null,Red,12,Main Cellar A1,receive,"{"order_id":344}",2024-12-13
4541,129,null,Red,12,Main Cellar A1,receive,"{"order_id":346}",2024-12-14
4542,129,null,Red,12,Main Cellar A1,receive,"{"order_id":345}",2024-12-16
4543,315,315,Red,1,Main Cellar A1,consume,"{"guest_count":4}",2024-12-29
4544,126,126,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2024-12-29
4545,782,782,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2024-12-30
4546,696,696,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2025-01-04
4547,767,767,Red,2,Wine Fridge Port,consume,"{"guest_count":4}",2025-01-04
2928,952,952,Red,1,Fridge 1,consume,"{"guest_count":3}",2025-01-14
4548,145,145,Red,1,Fridge 1,consume,"{"guest_count":2}",2025-01-14
4549,512,512,White,1,Main Cellar A2,consume,"{"guest_count":3}",2025-01-16
4550,961,null,Red,12,Main Cellar A2,receive,"{"order_id":347}",2025-02-21
2929,74,74,Sparkling,1,Fridge 1,consume,"{"guest_count":2}",2025-02-24
2930,274,274,Red,2,Main Cellar B1,consume,"{"guest_count":4}",2025-02-27
2931,42,42,Sparkling,1,Guest Pantry 1,consume,"{"guest_count":2}",2025-02-27
2932,169,null,Red,12,Fridge 2,receive,"{"order_id":99}",2025-02-28
2933,679,679,Red,2,Main Cellar A1,consume,"{"guest_count":8}",2025-03-02
2934,314,314,Red,2,Main Cellar B3,consume,"{"guest_count":5}",2025-03-04
2935,585,585,Red,4,Fridge 1,consume,"{"guest_count":8}",2025-03-04
4551,206,206,Red,1,Wine Fridge Starboard,consume,"{"guest_count":2}",2025-03-04
4552,735,735,White,1,Fridge 2,consume,"{"guest_count":4}",2025-03-04
2936,169,null,Red,12,Fridge 2,receive,"{"order_id":98}",2025-03-05
4553,456,456,Red,2,Main Cellar B1,consume,"{"guest_count":4}",2025-03-07
4554,723,723,White,3,Fridge 2,consume,"{"guest_count":7}",2025-03-08
2937,532,532,White,4,Main Cellar A1,consume,"{"guest_count":8}",2025-03-09
2938,58,58,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":4}",2025-03-10
4555,849,849,White,2,Main Cellar A2,consume,"{"guest_count":4}",2025-03-10
4556,112,112,Sparkling,3,Fridge 2,consume,"{"guest_count":7}",2025-03-11
4557,735,735,White,3,Fridge 2,consume,"{"guest_count":7}",2025-03-11
2939,213,213,Red,3,Wine Fridge Starboard,consume,"{"guest_count":8}",2025-03-12
2940,780,780,Red,3,Guest Pantry 1,consume,"{"guest_count":6}",2025-03-12
4558,886,886,Red,4,Guest Pantry 2,consume,"{"guest_count":8}",2025-03-13
4559,45,45,Sparkling,2,Fridge 2,consume,"{"guest_count":6}",2025-03-13
2941,314,null,Red,12,Main Cellar B3,receive,"{"order_id":100}",2025-03-14
4560,456,null,Red,12,Main Cellar B1,receive,"{"order_id":348}",2025-03-14
2942,88,88,Sparkling,3,Fridge 1,consume,"{"guest_count":9}",2025-03-15
2943,716,716,White,3,Fridge 2,consume,"{"guest_count":10}",2025-03-15
