id,recommendation_id,user_id,session_id,overall_rating,flavor_harmony_rating,texture_balance_rating,acidity_match_rating,tannin_balance_rating,body_match_rating,regional_tradition_rating,occasion,guest_count,time_of_day,season,weather_context,selected,created_at
1913,7707,guest_a,1913,4,3,3,3,3,4,5,lunch,6,evening,summer,outdoor,1,2024-08-07
806,3256,guest_a,806,3,4,3,3,3,4,4,cocktail,5,evening,summer,outdoor,1,2024-08-08
807,3261,guest_a,807,4,3,5,4,4,4,5,cocktail,7,evening,summer,outdoor,1,2024-08-09
1914,7712,guest_b,1914,5,5,5,4,4,4,5,lunch,9,evening,summer,outdoor,1,2024-08-09
808,3262,owner,808,5,5,4,5,5,4,5,dinner,4,night,summer,indoor,1,2024-08-10
809,3267,guest_a,809,3,2,4,4,3,3,4,lunch,6,afternoon,summer,indoor,1,2024-08-11
810,3272,guest_a,810,4,3,5,3,3,4,5,cocktail,7,evening,summer,outdoor,1,2024-08-11
1915,7715,guest_a,1915,3,3,2,2,3,3,4,dinner,7,afternoon,summer,outdoor,1,2024-08-11
1916,7719,guest_a,1916,4,4,5,5,3,4,5,dinner,8,evening,summer,outdoor,1,2024-08-11
811,3274,guest_a,811,5,4,5,4,5,5,5,lunch,6,evening,summer,outdoor,1,2024-08-12
1917,7724,guest_a,1917,4,4,3,4,3,4,5,cocktail,7,evening,summer,outdoor,1,2024-08-12
812,3278,guest_a,812,4,4,3,3,3,5,5,cocktail,5,evening,summer,outdoor,1,2024-08-13
1918,7727,owner,1918,5,5,5,5,4,5,5,casual,4,afternoon,summer,indoor,1,2024-08-15
1919,7730,owner,1919,4,4,3,4,3,5,5,dinner,4,evening,summer,outdoor,1,2024-08-15
813,3281,owner,813,5,5,5,5,4,5,5,dinner,4,evening,summer,outdoor,1,2024-08-16
1920,7733,guest_b,1920,5,5,5,4,5,5,5,celebration,9,afternoon,summer,outdoor,1,2024-08-16
1921,7736,guest_b,1921,5,4,4,5,4,5,5,lunch,10,night,summer,outdoor,1,2024-08-16
814,3284,owner,814,4,3,4,5,4,3,5,celebration,2,night,summer,outdoor,1,2024-08-17
1922,7740,guest_b,1922,5,5,4,5,5,5,5,lunch,9,evening,summer,outdoor,1,2024-08-17
1923,7746,guest_a,1923,5,5,4,5,5,4,5,dinner,4,afternoon,summer,outdoor,1,2024-08-18
1924,7748,guest_a,1924,5,5,5,5,5,5,5,dinner,5,evening,summer,outdoor,1,2024-08-18
1925,7752,guest_a,1925,3,4,2,2,3,3,4,lunch,7,afternoon,summer,outdoor,1,2024-08-19
1926,7755,guest_a,1926,4,3,4,3,3,4,5,dinner,7,evening,summer,outdoor,1,2024-08-19
815,3289,guest_a,815,4,3,3,4,3,5,5,cocktail,6,night,summer,indoor,1,2024-08-20
816,3293,guest_b,816,4,4,5,3,3,3,4,celebration,10,afternoon,summer,outdoor,1,2024-08-21
817,3297,guest_b,817,4,3,5,3,3,4,4,lunch,12,evening,summer,outdoor,1,2024-08-21
1927,7761,guest_a,1927,2,2,1,1,2,3,3,cocktail,5,afternoon,summer,indoor,1,2024-08-22
1928,7764,guest_a,1928,4,5,3,3,4,3,4,lunch,5,night,summer,outdoor,1,2024-08-22
1929,7769,owner,1929,5,5,5,4,5,5,5,celebration,4,afternoon,summer,outdoor,1,2024-08-23
1930,7772,owner,1930,3,2,2,4,3,4,4,dinner,2,evening,summer,outdoor,1,2024-08-23
818,3300,guest_a,818,2,1,2,1,2,1,2,dinner,7,night,summer,outdoor,1,2024-08-24
1931,7776,guest_b,1931,4,3,3,4,3,5,5,cocktail,12,afternoon,summer,outdoor,1,2024-08-24
1932,7779,guest_b,1932,4,5,3,5,4,4,5,celebration,10,evening,summer,outdoor,1,2024-08-24
819,3307,guest_a,819,4,5,5,4,3,4,5,dinner,6,afternoon,summer,outdoor,1,2024-08-25
820,3309,guest_a,820,5,5,5,4,5,4,5,cocktail,7,evening,summer,outdoor,1,2024-08-25
1933,7784,guest_a,1933,3,4,4,4,3,4,3,dinner,7,afternoon,summer,outdoor,1,2024-08-25
1934,7789,guest_a,1934,2,1,2,1,2,1,2,dinner,8,evening,summer,outdoor,1,2024-08-25
821,3313,guest_b,821,5,4,5,5,4,4,5,cocktail,6,afternoon,summer,outdoor,1,2024-08-26
822,3316,guest_b,822,4,3,3,3,4,3,4,lunch,8,evening,summer,outdoor,1,2024-08-26
1935,7792,owner,1935,5,5,5,5,4,5,5,casual,3,evening,summer,outdoor,1,2024-08-26
823,3321,guest_b,823,4,5,3,5,3,5,5,cocktail,8,night,summer,outdoor,1,2024-08-28
1936,7800,owner,1936,4,3,5,3,4,3,4,dinner,3,night,summer,outdoor,1,2024-08-28
824,3326,guest_a,824,5,4,5,5,5,4,5,dinner,4,afternoon,summer,outdoor,1,2024-08-29
825,3331,guest_a,825,4,3,4,5,3,3,5,lunch,7,evening,summer,outdoor,1,2024-08-29
1937,7802,owner,1937,5,5,4,5,4,5,5,dinner,3,afternoon,summer,outdoor,1,2024-08-29
1938,7807,owner,1938,5,5,4,5,4,5,5,celebration,4,evening,summer,indoor,1,2024-08-29
826,3336,guest_b,826,5,5,4,4,5,5,5,celebration,6,afternoon,summer,indoor,1,2024-08-30
827,3340,guest_b,827,5,5,5,4,4,5,5,celebration,7,evening,summer,indoor,1,2024-08-30
1939,7812,guest_a,1939,4,5,4,5,3,5,5,dinner,8,evening,summer,indoor,1,2024-08-30
828,3344,guest_a,828,4,5,3,3,4,3,4,lunch,4,afternoon,autumn,outdoor,1,2024-09-01
829,3349,guest_a,829,4,3,4,4,3,3,5,cocktail,8,evening,autumn,outdoor,1,2024-09-01
1940,7817,guest_b,1940,4,4,4,3,4,3,4,lunch,6,evening,autumn,outdoor,1,2024-09-02
830,3353,owner,830,4,4,3,4,4,4,5,dinner,3,afternoon,autumn,outdoor,1,2024-09-03
831,3355,owner,831,5,5,5,5,5,4,5,celebration,2,night,autumn,indoor,1,2024-09-03
832,3360,guest_a,832,4,3,5,4,4,4,5,lunch,8,afternoon,autumn,outdoor,1,2024-09-04
833,3363,guest_a,833,4,4,4,5,4,4,4,dinner,6,night,autumn,outdoor,1,2024-09-04
834,3368,guest_a,834,4,3,4,3,4,3,4,lunch,4,evening,autumn,outdoor,1,2024-09-05
1941,7822,guest_b,1941,5,5,5,4,4,5,5,cocktail,10,afternoon,autumn,outdoor,1,2024-09-05
1942,7826,guest_b,1942,4,3,3,5,3,5,5,celebration,9,evening,autumn,indoor,1,2024-09-05
835,3371,owner,835,5,5,4,5,4,5,5,dinner,2,afternoon,autumn,indoor,1,2024-09-06
836,3376,owner,836,5,5,5,5,4,5,5,dinner,3,night,autumn,outdoor,1,2024-09-06
837,3380,owner,837,5,4,5,5,5,5,5,dinner,4,afternoon,autumn,indoor,1,2024-09-08
838,3386,guest_a,838,5,5,5,4,4,4,5,dinner,5,afternoon,autumn,outdoor,1,2024-09-09
839,3390,guest_a,839,5,5,5,5,4,5,5,cocktail,5,evening,autumn,indoor,1,2024-09-09
840,3394,guest_b,840,3,4,3,3,2,2,3,lunch,6,afternoon,autumn,outdoor,1,2024-09-11
841,3397,guest_b,841,5,5,4,4,5,5,5,lunch,12,evening,autumn,indoor,1,2024-09-11
842,3401,guest_a,842,5,4,5,5,5,5,5,lunch,8,night,autumn,indoor,1,2024-09-14
1943,7830,owner,1943,4,3,3,5,4,3,4,dinner,3,evening,autumn,outdoor,1,2024-09-14
843,3406,guest_b,843,5,5,4,5,4,4,5,cocktail,8,afternoon,autumn,outdoor,1,2024-09-16
844,3410,guest_b,844,5,4,5,5,4,5,5,celebration,7,evening,autumn,outdoor,1,2024-09-16
845,3413,owner,845,4,3,5,3,4,3,5,casual,4,afternoon,autumn,outdoor,1,2024-09-17
1944,7837,guest_b,1944,5,5,4,5,4,5,5,celebration,9,afternoon,autumn,outdoor,1,2024-09-17
1945,7839,guest_b,1945,3,4,3,4,2,4,3,lunch,6,evening,autumn,outdoor,1,2024-09-17
846,3416,owner,846,5,4,5,5,4,5,5,celebration,2,evening,autumn,outdoor,1,2024-09-19
847,3419,guest_a,847,4,3,5,5,3,3,5,dinner,7,afternoon,autumn,outdoor,1,2024-09-21
1946,7842,guest_a,1946,5,5,4,5,5,5,5,cocktail,4,afternoon,autumn,outdoor,1,2024-09-21
1947,7847,guest_a,1947,5,4,4,5,5,5,5,lunch,6,night,autumn,indoor,1,2024-09-21
848,3422,owner,848,5,4,4,4,5,4,5,celebration,3,evening,autumn,indoor,1,2024-09-22
849,3426,owner,849,3,2,3,4,2,4,4,casual,4,afternoon,autumn,outdoor,1,2024-09-23
850,3432,guest_b,850,2,3,3,1,2,1,3,lunch,10,afternoon,autumn,outdoor,1,2024-09-25
851,3437,guest_b,851,4,3,3,5,3,4,4,cocktail,12,night,autumn,indoor,1,2024-09-25
1948,7850,owner,1948,3,3,2,2,3,3,3,celebration,2,afternoon,autumn,indoor,1,2024-09-26
1949,7854,owner,1949,5,5,5,5,5,5,5,dinner,2,evening,autumn,indoor,1,2024-09-26
852,3440,guest_a,852,4,3,5,4,3,4,5,cocktail,8,afternoon,autumn,outdoor,1,2024-09-29
853,3442,guest_a,853,4,4,5,3,4,5,4,lunch,7,evening,autumn,indoor,1,2024-09-29
854,3446,guest_b,854,4,4,3,3,4,3,5,celebration,7,afternoon,autumn,outdoor,1,2024-09-30
855,3448,guest_b,855,3,3,3,3,2,2,4,cocktail,11,evening,autumn,indoor,1,2024-09-30
856,3453,owner,856,5,5,4,5,4,5,5,dinner,2,afternoon,autumn,outdoor,1,2024-10-02
857,3456,owner,857,5,4,4,4,5,4,5,celebration,3,night,autumn,outdoor,1,2024-10-02
1950,7860,guest_b,1950,4,4,5,5,4,3,4,lunch,11,afternoon,autumn,indoor,1,2024-10-02
1951,7862,guest_b,1951,4,5,4,4,4,3,5,lunch,12,night,autumn,outdoor,1,2024-10-02
1952,7866,owner,1952,5,4,4,5,5,5,5,celebration,4,night,autumn,outdoor,1,2024-10-04
1953,7871,guest_b,1953,4,5,5,5,4,5,5,lunch,10,night,autumn,outdoor,1,2024-10-05
858,3459,guest_a,858,4,3,4,5,3,3,4,lunch,8,afternoon,autumn,indoor,1,2024-10-06
859,3465,guest_a,859,4,5,3,5,4,4,4,lunch,8,evening,autumn,outdoor,1,2024-10-06
1954,7876,owner,1954,4,4,5,3,4,5,4,celebration,3,afternoon,autumn,indoor,1,2024-10-06
1955,7879,owner,1955,4,5,5,5,3,3,5,casual,4,evening,autumn,outdoor,1,2024-10-06
860,3468,guest_b,860,5,4,5,4,5,5,5,celebration,6,afternoon,autumn,outdoor,1,2024-10-08
861,3470,guest_b,861,4,3,3,5,4,3,5,lunch,8,evening,autumn,indoor,1,2024-10-08
1956,7882,guest_b,1956,5,5,5,4,5,5,5,celebration,9,afternoon,autumn,outdoor,1,2024-10-09
1957,7886,guest_b,1957,4,5,3,3,4,5,5,cocktail,11,evening,autumn,indoor,1,2024-10-09
862,3474,owner,862,5,5,5,5,4,5,5,celebration,2,afternoon,autumn,outdoor,1,2024-10-10
863,3478,owner,863,4,3,4,3,3,3,4,dinner,2,evening,autumn,outdoor,1,2024-10-10
1958,7889,owner,1958,5,5,5,4,5,5,5,casual,4,afternoon,autumn,outdoor,1,2024-10-10
864,3482,owner,864,4,4,3,4,4,3,5,dinner,3,afternoon,autumn,outdoor,1,2024-10-11
865,3486,owner,865,4,4,5,5,4,5,4,casual,2,evening,autumn,outdoor,1,2024-10-11
1959,7893,guest_b,1959,5,4,5,5,4,4,5,cocktail,8,afternoon,autumn,outdoor,1,2024-10-11
1960,7895,guest_b,1960,4,4,4,4,3,5,4,lunch,10,evening,autumn,indoor,1,2024-10-11
866,3492,guest_a,866,2,2,3,1,1,3,3,dinner,4,afternoon,autumn,outdoor,1,2024-10-12
867,3495,guest_a,867,3,4,3,2,2,4,3,dinner,5,evening,autumn,outdoor,1,2024-10-12
1961,7901,guest_a,1961,4,4,3,5,4,4,5,lunch,8,afternoon,autumn,outdoor,1,2024-10-12
1962,7905,guest_a,1962,4,4,3,5,3,3,5,cocktail,6,night,autumn,outdoor,1,2024-10-12
1963,7909,guest_b,1963,3,4,2,4,2,4,4,celebration,8,afternoon,autumn,indoor,1,2024-10-13
1964,7911,guest_b,1964,4,5,5,4,3,4,5,lunch,11,afternoon,autumn,outdoor,1,2024-10-15
1965,7914,guest_b,1965,4,5,3,4,4,4,4,lunch,12,evening,autumn,indoor,1,2024-10-15
1966,7918,owner,1966,4,4,3,5,3,5,5,celebration,4,afternoon,autumn,indoor,1,2024-10-16
1967,7923,owner,1967,4,3,3,5,3,4,5,celebration,3,evening,autumn,indoor,1,2024-10-16
868,3500,guest_a,868,4,4,5,5,4,3,5,cocktail,4,night,autumn,indoor,1,2024-10-17
869,3505,owner,869,5,5,5,5,4,5,5,celebration,3,night,autumn,indoor,1,2024-10-18
1968,7926,guest_b,1968,4,3,4,3,4,5,4,lunch,6,evening,autumn,outdoor,1,2024-10-18
870,3510,owner,870,4,3,3,4,4,4,4,celebration,3,afternoon,autumn,outdoor,1,2024-10-19
871,3513,owner,871,5,4,4,4,4,5,5,dinner,2,night,autumn,indoor,1,2024-10-19
1969,7929,owner,1969,4,4,5,3,4,3,5,dinner,4,afternoon,autumn,outdoor,1,2024-10-19
872,3516,owner,872,4,5,3,3,3,3,5,dinner,2,afternoon,autumn,outdoor,1,2024-10-20
873,3521,owner,873,5,4,5,5,5,5,5,casual,2,evening,autumn,outdoor,1,2024-10-20
1970,7932,guest_a,1970,3,3,2,4,2,3,4,cocktail,5,afternoon,autumn,outdoor,1,2024-10-20
1971,7935,guest_a,1971,4,5,3,3,4,4,4,dinner,5,night,autumn,indoor,1,2024-10-20
874,3526,guest_a,874,4,5,3,3,4,4,4,cocktail,6,afternoon,autumn,indoor,1,2024-10-21
875,3531,guest_a,875,4,3,5,4,4,3,4,cocktail,6,evening,autumn,indoor,1,2024-10-21
1972,7938,guest_a,1972,5,4,5,5,5,5,5,cocktail,5,night,autumn,outdoor,1,2024-10-23
876,3535,guest_b,876,5,5,5,5,4,5,5,lunch,11,evening,autumn,outdoor,1,2024-10-24
877,3540,guest_a,877,5,5,4,5,5,5,5,lunch,8,evening,autumn,outdoor,1,2024-10-25
1973,7942,guest_a,1973,2,1,1,2,2,3,2,lunch,5,evening,autumn,outdoor,1,2024-10-25
878,3545,guest_a,878,4,3,3,5,3,3,5,lunch,7,afternoon,autumn,outdoor,1,2024-10-26
879,3548,guest_a,879,4,3,4,4,3,5,4,dinner,7,night,autumn,outdoor,1,2024-10-26
1974,7947,owner,1974,5,4,5,4,5,5,5,casual,4,evening,autumn,outdoor,1,2024-10-26
1975,7949,owner,1975,4,5,4,3,3,4,4,celebration,4,afternoon,autumn,indoor,1,2024-10-29
1976,7952,owner,1976,4,3,5,4,4,3,4,dinner,2,night,autumn,indoor,1,2024-10-29
1977,7955,guest_a,1977,5,5,5,5,4,5,5,dinner,5,afternoon,autumn,indoor,1,2024-10-30
1978,7959,guest_a,1978,5,4,5,4,4,5,5,lunch,7,evening,autumn,outdoor,1,2024-10-30
880,3552,guest_a,880,4,5,4,4,4,5,4,dinner,8,night,autumn,indoor,1,2024-10-31
1979,7964,guest_b,1979,5,4,5,4,4,4,5,cocktail,9,afternoon,autumn,outdoor,1,2024-10-31
1980,7967,guest_b,1980,5,5,4,5,4,5,5,celebration,7,evening,autumn,outdoor,1,2024-10-31
1981,7972,owner,1981,4,5,5,5,4,4,4,casual,3,afternoon,autumn,outdoor,1,2024-11-01
1982,7977,owner,1982,5,5,5,4,5,5,5,celebration,3,evening,autumn,outdoor,1,2024-11-04
1983,7982,owner,1983,4,3,5,4,3,4,5,celebration,3,afternoon,autumn,indoor,1,2024-11-08
1984,7987,owner,1984,4,3,3,4,4,3,4,celebration,2,night,autumn,outdoor,1,2024-11-08
1985,7992,owner,1985,4,3,4,4,3,3,4,celebration,3,afternoon,autumn,indoor,1,2024-11-12
1986,7996,owner,1986,4,3,4,3,3,5,5,dinner,4,evening,autumn,outdoor,1,2024-11-12
881,3556,owner,881,4,4,3,4,4,4,4,celebration,4,afternoon,autumn,outdoor,1,2024-11-13
1987,8001,owner,1987,4,3,3,4,4,4,4,dinner,3,night,autumn,outdoor,1,2024-11-16
882,3561,owner,882,4,4,3,5,3,3,5,celebration,4,afternoon,autumn,outdoor,1,2024-11-17
883,3566,owner,883,4,3,3,4,3,4,5,celebration,3,evening,autumn,outdoor,1,2024-11-17
884,3570,owner,884,4,5,4,4,3,5,5,celebration,3,evening,autumn,outdoor,1,2024-11-18
885,3576,owner,885,5,4,5,5,4,5,5,dinner,2,afternoon,autumn,indoor,1,2024-11-23
886,3581,owner,886,4,4,3,4,3,4,5,casual,4,night,autumn,outdoor,1,2024-11-23
1988,8006,owner,1988,5,5,5,4,4,5,5,dinner,3,afternoon,autumn,outdoor,1,2024-11-24
1989,8010,owner,1989,5,5,5,4,5,5,5,celebration,2,evening,autumn,outdoor,1,2024-11-24
887,3585,owner,887,5,5,4,5,4,5,5,celebration,4,evening,autumn,indoor,1,2024-11-28
1990,8013,owner,1990,4,3,5,4,3,5,5,casual,2,afternoon,autumn,outdoor,1,2024-11-28
1991,8018,owner,1991,4,4,3,4,4,3,5,celebration,3,evening,autumn,outdoor,1,2024-11-28
1992,8022,owner,1992,5,5,5,4,4,5,5,celebration,4,afternoon,autumn,outdoor,1,2024-11-29
1993,8026,owner,1993,5,4,4,5,5,5,5,celebration,2,night,autumn,indoor,1,2024-11-29
888,3587,owner,888,4,4,4,5,4,4,5,celebration,3,night,winter,outdoor,1,2024-12-05
1994,8030,owner,1994,4,4,3,5,3,3,5,celebration,4,afternoon,winter,outdoor,1,2024-12-29
1995,8035,owner,1995,4,3,3,4,3,4,5,celebration,3,evening,winter,outdoor,1,2024-12-29
1996,8039,owner,1996,4,5,4,4,3,5,5,celebration,3,evening,winter,outdoor,1,2024-12-30
1997,8045,owner,1997,5,4,5,5,4,5,5,dinner,2,afternoon,winter,indoor,1,2025-01-04
1998,8050,owner,1998,4,4,3,4,3,4,5,casual,4,night,winter,outdoor,1,2025-01-04
889,3591,owner,889,5,5,5,4,4,5,5,casual,3,night,winter,outdoor,1,2025-01-14
1999,8053,owner,1999,5,5,4,4,4,5,5,dinner,2,evening,winter,outdoor,1,2025-01-14
2000,8056,owner,2000,4,4,4,5,4,4,5,celebration,3,night,winter,outdoor,1,2025-01-16
890,3595,owner,890,5,5,5,5,5,5,5,celebration,2,evening,winter,indoor,1,2025-02-24
891,3599,owner,891,4,5,5,3,4,4,5,casual,4,afternoon,winter,outdoor,1,2025-02-27
892,3602,owner,892,5,5,5,5,5,4,5,celebration,2,night,winter,indoor,1,2025-02-27
893,3608,guest_b,893,5,4,5,4,5,4,5,cocktail,8,evening,spring,outdoor,1,2025-03-02
894,3610,guest_a,894,4,4,3,4,4,3,5,dinner,5,afternoon,spring,indoor,1,2025-03-04
895,3615,guest_a,895,2,1,3,3,2,2,2,cocktail,8,night,spring,indoor,1,2025-03-04
2001,8060,owner,2001,4,3,4,5,4,3,5,dinner,2,afternoon,spring,outdoor,1,2025-03-04
2002,8065,owner,2002,5,5,4,4,5,5,5,celebration,4,evening,spring,indoor,1,2025-03-04
2003,8068,guest_a,2003,4,5,5,3,4,5,5,cocktail,4,night,spring,indoor,1,2025-03-07
2004,8072,guest_a,2004,5,4,4,4,5,5,5,cocktail,7,evening,spring,indoor,1,2025-03-08
896,3618,guest_a,896,3,2,2,2,3,2,3,lunch,8,afternoon,spring,outdoor,1,2025-03-09
897,3622,owner,897,5,4,4,5,5,4,5,celebration,4,night,spring,indoor,1,2025-03-10
2005,8074,guest_a,2005,4,3,3,5,4,5,4,cocktail,4,evening,spring,indoor,1,2025-03-10
2006,8078,guest_b,2006,4,4,3,4,3,4,4,cocktail,7,afternoon,spring,outdoor,1,2025-03-11
2007,8082,guest_b,2007,5,5,5,5,4,4,5,lunch,7,evening,spring,indoor,1,2025-03-11
898,3626,guest_a,898,5,4,5,4,5,5,5,cocktail,8,afternoon,spring,indoor,1,2025-03-12
899,3631,guest_a,899,4,3,4,5,3,5,4,cocktail,6,night,spring,indoor,1,2025-03-12
2008,8085,guest_a,2008,4,3,4,5,4,5,4,cocktail,8,afternoon,spring,indoor,1,2025-03-13
2009,8091,guest_a,2009,3,3,3,3,2,3,3,lunch,6,evening,spring,outdoor,1,2025-03-13
900,3634,guest_b,900,5,5,5,5,5,4,5,cocktail,9,afternoon,spring,outdoor,1,2025-03-15
901,3637,guest_b,901,3,2,4,4,2,3,4,cocktail,10,night,spring,indoor,1,2025-03-15
902,3641,owner,902,4,3,3,5,4,4,5,dinner,4,evening,spring,outdoor,1,2025-03-17
2010,8092,owner,2010,5,5,5,4,4,4,5,casual,3,evening,spring,indoor,1,2025-03-17
903,3645,owner,903,4,5,5,5,3,5,4,dinner,2,afternoon,spring,indoor,1,2025-03-20
904,3649,owner,904,4,3,3,4,3,4,4,celebration,2,evening,spring,indoor,1,2025-03-20
2011,8096,owner,2011,5,5,5,5,4,4,5,celebration,2,afternoon,spring,outdoor,1,2025-03-20
2012,8098,owner,2012,5,5,5,4,4,5,5,casual,2,evening,spring,indoor,1,2025-03-20
905,3652,owner,905,4,5,4,3,4,5,4,casual,2,afternoon,spring,outdoor,1,2025-03-24
906,3656,owner,906,4,4,3,4,4,4,5,celebration,3,evening,spring,indoor,1,2025-03-24
2013,8102,owner,2013,4,5,5,4,4,4,5,casual,3,afternoon,spring,indoor,1,2025-03-24
2014,8106,owner,2014,5,5,5,5,5,5,5,celebration,3,evening,spring,indoor,1,2025-03-24
907,3662,guest_b,907,5,5,5,4,4,4,5,lunch,7,afternoon,spring,outdoor,1,2025-03-26
908,3666,guest_b,908,5,5,5,5,5,5,5,lunch,10,evening,spring,outdoor,1,2025-03-26
909,3669,guest_b,909,3,4,4,4,2,3,3,lunch,8,afternoon,spring,indoor,1,2025-03-27
910,3674,guest_b,910,2,3,3,3,2,3,2,lunch,6,night,spring,outdoor,1,2025-03-27
2015,8110,owner,2015,5,5,5,5,5,5,5,celebration,4,afternoon,spring,indoor,1,2025-03-28
2016,8114,owner,2016,4,3,5,4,3,4,5,casual,4,night,spring,outdoor,1,2025-03-28
911,3680,owner,911,5,4,4,4,4,5,5,casual,4,afternoon,spring,outdoor,1,2025-03-29
912,3681,owner,912,5,4,5,5,4,5,5,dinner,2,evening,spring,outdoor,1,2025-03-29
913,3685,guest_b,913,3,3,3,2,2,4,3,lunch,6,afternoon,spring,outdoor,1,2025-03-30
914,3689,guest_b,914,5,5,5,4,4,5,5,lunch,12,night,spring,outdoor,1,2025-03-30
915,3693,guest_b,915,5,5,5,5,4,4,5,celebration,6,afternoon,spring,outdoor,1,2025-03-31
916,3698,guest_b,916,5,5,4,5,5,5,5,lunch,12,evening,spring,outdoor,1,2025-03-31
2017,8119,guest_b,2017,3,4,3,4,2,3,4,cocktail,12,afternoon,spring,outdoor,1,2025-03-31
917,3702,owner,917,5,5,5,4,5,5,5,dinner,4,afternoon,spring,indoor,1,2025-04-01
918,3707,owner,918,5,5,5,4,4,4,5,dinner,4,evening,spring,outdoor,1,2025-04-01
2018,8124,owner,2018,4,3,3,5,4,3,5,celebration,3,evening,spring,indoor,1,2025-04-01
919,3711,owner,919,5,4,5,4,4,5,5,casual,4,evening,spring,indoor,1,2025-04-02
920,3715,owner,920,5,5,5,5,5,5,5,dinner,3,afternoon,spring,outdoor,1,2025-04-03
2019,8128,owner,2019,5,5,4,5,5,4,5,celebration,3,evening,spring,outdoor,1,2025-04-03
921,3718,owner,921,4,3,3,4,4,5,5,celebration,3,afternoon,spring,indoor,1,2025-04-04
922,3724,owner,922,5,4,5,5,4,5,5,casual,2,evening,spring,outdoor,1,2025-04-04
2020,8131,guest_b,2020,5,4,5,5,5,5,5,cocktail,12,afternoon,spring,outdoor,1,2025-04-05
2021,8135,guest_b,2021,2,3,2,3,2,1,3,lunch,6,night,spring,indoor,1,2025-04-05
923,3728,owner,923,4,3,3,5,4,3,5,celebration,4,afternoon,spring,outdoor,1,2025-04-06
924,3731,owner,924,4,5,4,4,4,5,4,celebration,4,evening,spring,indoor,1,2025-04-06
925,3734,guest_b,925,5,5,5,5,4,4,5,celebration,8,evening,spring,outdoor,1,2025-04-07
2022,8138,guest_b,2022,4,5,3,5,4,4,5,celebration,10,night,spring,outdoor,1,2025-04-07
2023,8144,guest_b,2023,3,2,4,4,3,4,4,cocktail,11,night,spring,outdoor,1,2025-04-09
2024,8147,guest_b,2024,4,5,5,4,4,3,5,cocktail,12,afternoon,spring,indoor,1,2025-04-13
2025,8151,guest_b,2025,4,5,3,3,4,5,5,celebration,12,evening,spring,outdoor,1,2025-04-13
926,3738,guest_b,926,5,5,5,5,4,5,5,celebration,8,afternoon,spring,outdoor,1,2025-04-14
2026,8153,guest_b,2026,4,3,3,5,3,4,4,celebration,9,afternoon,spring,indoor,1,2025-04-14
2027,8158,guest_b,2027,4,4,3,3,3,5,5,lunch,9,evening,spring,outdoor,1,2025-04-14
927,3741,owner,927,5,5,4,5,5,5,5,dinner,4,evening,spring,indoor,1,2025-04-16
2028,8164,guest_a,2028,5,5,5,5,4,4,5,lunch,6,evening,spring,indoor,1,2025-04-16
2029,8168,guest_b,2029,5,5,5,5,5,5,5,lunch,7,afternoon,spring,outdoor,1,2025-04-17
2030,8172,guest_b,2030,4,4,4,3,3,4,4,celebration,7,evening,spring,outdoor,1,2025-04-17
928,3747,guest_b,928,5,4,5,4,4,5,5,celebration,10,evening,spring,indoor,1,2025-04-18
2031,8178,guest_b,2031,5,4,5,5,4,4,5,lunch,12,evening,spring,outdoor,1,2025-04-18
929,3751,guest_b,929,4,4,5,5,4,3,4,lunch,12,afternoon,spring,outdoor,1,2025-04-19
930,3754,guest_b,930,3,4,4,3,2,2,4,lunch,6,night,spring,outdoor,1,2025-04-19
931,3758,guest_b,931,4,5,3,4,4,3,5,celebration,9,night,spring,outdoor,1,2025-04-22
2032,8183,guest_a,2032,5,5,5,4,5,4,5,dinner,4,afternoon,spring,outdoor,1,2025-04-22
2033,8186,guest_a,2033,3,2,4,3,3,3,3,cocktail,6,night,spring,indoor,1,2025-04-22
932,3762,guest_a,932,4,5,3,5,4,5,4,cocktail,6,afternoon,spring,outdoor,1,2025-04-24
933,3765,guest_a,933,4,3,3,4,4,5,4,dinner,4,night,spring,outdoor,1,2025-04-24
2034,8190,guest_a,2034,5,4,5,5,5,5,5,cocktail,8,night,spring,outdoor,1,2025-04-24
934,3770,owner,934,4,4,3,3,4,4,5,dinner,2,night,spring,outdoor,1,2025-04-26
2035,8193,owner,2035,5,4,5,5,4,5,5,casual,3,afternoon,spring,indoor,1,2025-04-27
2036,8196,owner,2036,4,4,4,3,3,3,4,dinner,2,night,spring,outdoor,1,2025-04-27
2037,8201,guest_b,2037,4,3,4,4,3,5,5,celebration,10,afternoon,spring,outdoor,1,2025-04-28
2038,8206,guest_b,2038,2,2,2,1,1,1,2,celebration,9,night,spring,outdoor,1,2025-04-28
935,3777,owner,935,4,5,3,5,3,3,5,casual,3,afternoon,spring,outdoor,1,2025-05-02
936,3779,owner,936,4,4,3,5,4,4,5,dinner,2,evening,spring,indoor,1,2025-05-02
937,3784,owner,937,4,3,3,3,4,5,5,celebration,2,afternoon,spring,outdoor,1,2025-05-05
938,3788,owner,938,5,4,5,4,4,5,5,celebration,4,evening,spring,outdoor,1,2025-05-05
939,3792,owner,939,5,5,4,4,4,5,5,dinner,4,evening,spring,outdoor,1,2025-05-06
2039,8210,owner,2039,4,5,3,3,4,5,4,celebration,4,afternoon,spring,outdoor,1,2025-05-07
2040,8215,owner,2040,4,5,3,5,3,4,4,dinner,4,evening,spring,indoor,1,2025-05-07
